Wall time,Step,Value
1774968639.7334697,469,0.030438512563705444
1774968659.806404,1094,0.010174829512834549
1774968679.611347,1719,0.00537807447835803
1774968700.452979,2344,0.0022125542163848877
1774968721.289376,2969,0.004193182103335857
1774968758.048192,3594,0.00020794064039364457
1774968777.8770587,4219,0.01131629291921854
1774968800.3615339,4844,0.006596164777874947
1774968821.686724,5469,0.002013187622651458
1774968842.8597739,6094,0.003471818519756198
1774968882.252027,6719,0.007829643785953522
1774968903.7641234,7344,0.00034514768049120903
1774968925.4247384,7969,0.0007808333029970527
1774968947.6407661,8594,0.0029850953724235296
1774968972.683116,9219,0.001971106044948101
1774969016.5825,9844,0.0035853737499564886
1774969042.2368217,10469,0.009730312041938305
1774969069.3504674,11094,0.0007832996780052781
1774969093.2533798,11719,0.0005950700724497437
1774969117.872752,12344,0.001240839483216405
1774969161.1653128,12969,0.0026401947252452374
1774969183.6116445,13594,0.0009838738478720188
1774969208.759805,14219,0.0003222086816094816
1774969232.166965,14844,0.003427577205002308
1774969254.6460805,15469,0.0014209215296432376
1774969297.956518,16094,0.00019806814088951796
1774969324.5926826,16719,0.002825460396707058
1774969348.6528256,17344,0.0006872119847685099
1774969371.3655326,17969,0.00028790533542633057
1774969395.9507685,18594,0.00021709833526983857
1774969446.215487,19219,0.000546904921066016
1774969471.7294075,19844,0.0002672641712706536
1774969499.28661,20469,0.001809669309295714
1774969526.4415188,21094,0.0007641799165867269
1774969551.8821084,21719,0.0014586953911930323
1774969599.1746905,22344,0.0006649827701039612
1774969626.6112452,22969,0.0004992528702132404
1774969652.7820537,23594,0.0019604486878961325
1774969678.2403448,24219,0.00023520211107097566
1774969704.321541,24844,0.0028740817215293646
1774969750.1029742,25469,0.0002119966084137559
1774969777.779862,26094,0.001408690121024847
1774969803.106241,26719,0.0005253681447356939
1774969828.632075,27344,0.00017586187459528446
1774969855.3994465,27969,0.00027508020866662264
1774969904.8176022,28594,0.0006726377760060132
1774969931.5529974,29219,0.0001654282386880368
1774969958.222852,29844,0.00024570192908868194
1774969982.1695044,30469,0.0033230872359126806
1774970006.5367303,31094,0.0009442194132134318
1774970055.967519,31719,0.0007903504883870482
1774970086.392712,32344,0.0003630063438322395
1774970116.8137288,32969,0.0025903431233018637
1774970147.113262,33594,0.0007938691996969283
1774970177.4048376,34219,0.0016849067760631442
1774970227.6556911,34844,0.0007297841366380453
1774970257.9620805,35469,0.0008924301946535707
1774970282.6466403,36094,0.0011460749665275216
1774970305.843332,36719,0.0005448422743938863
1774970330.4078724,37344,0.0004657052340917289
1774970373.8007615,37969,0.0011100363917648792
1774970401.4726548,38594,0.0009434478124603629
1774970429.0583565,39219,0.00026147556491196156
1774970454.488523,39844,0.003804858773946762
1774970477.0840204,40469,0.0035355815198272467
1774970522.9990287,41094,0.0024385368451476097
1774970551.837083,41719,0.001717561623081565
1774970580.678929,42344,0.001007809885777533
1774970609.616766,42969,0.001413727062754333
1774970638.5210538,43594,0.000590652518440038
1774970684.4085739,44219,0.0018734323093667626
1774970713.4256065,44844,0.0021895805839449167
1774970742.180983,45469,0.00044434156734496355
1774970770.175873,46094,0.0036266185343265533
1774970797.9072452,46719,0.0013869513059034944
1774970843.176537,47344,0.0003394021186977625
1774970871.2521067,47969,0.0005509598413482308
1774970899.2898705,48594,0.001429959898814559
1774970927.3693557,49219,0.004669006913900375
1774970955.3323982,49844,0.00034647039137780666
