Wall time,Step,Value
1775189328.9028938,0,0.0
1775189496.915662,100000,0.8999999761581421
1775189757.2502103,200000,2.40522837638855
1775190026.0776086,300000,2.0
1775190297.3768694,400000,1.600000023841858
1775190564.563114,500000,0.0
1775190836.0299199,600000,0.4810456931591034
1775191109.2989044,700000,3.299999952316284
1775191385.547477,800000,0.4582575559616089
1775191668.097413,900000,0.0
1775191952.0934455,1000000,0.6000000238418579
1775192236.187736,1100000,1.100000023841858
1775192519.445226,1200000,0.6000000238418579
1775192803.783948,1300000,0.6324555277824402
1775193081.5520809,1400000,0.9797958731651306
1775193350.6211169,1500000,0.8907235264778137
1775193645.446479,1600000,0.6000000238418579
1775193943.2715874,1700000,0.6403124332427979
1775194237.1952064,1800000,1.2489995956420898
1775194528.6604838,1900000,1.3747726678848267
1775194813.381019,2000000,0.0
1775195065.527707,2100000,0.30000001192092896
1775195325.457892,2200000,0.4000000059604645
1775195573.898487,2300000,0.4898979365825653
1775195836.3660018,2400000,1.5
1775196105.585808,2500000,0.6000000238418579
1775196414.7176204,2600000,1.2000000476837158
1775196723.3779771,2700000,0.0
1775197035.583317,2800000,0.7745966911315918
1775197323.860335,2900000,1.336085319519043
1775197589.0500846,3000000,0.4582575559616089
1775197878.5151846,3100000,1.187434196472168
1775198173.1800554,3200000,0.5
1775198467.2274916,3300000,0.8999999761581421
1775198763.9002688,3400000,1.5
1775199059.1247616,3500000,1.3747726678848267
1775199361.8095164,3600000,2.291287899017334
1775199653.7810066,3700000,0.699999988079071
1775199959.437833,3800000,1.336085319519043
1775200250.358836,3900000,0.4000000059604645
1775200537.4675894,4000000,0.8306623697280884
1775200814.778574,4100000,0.8624393343925476
1775201092.200893,4200000,1.8027756214141846
1775201371.8430421,4300000,0.699999988079071
1775201649.44858,4400000,0.7745966911315918
1775201926.675442,4500000,1.3747726678848267
1775202202.602631,4600000,0.8717797994613647
1775202478.475556,4700000,1.6881942749023438
1775202756.1136324,4800000,1.3747726678848267
1775203006.1633732,4900000,1.469693899154663
1775203239.3979275,5000000,0.8717797994613647
1775204569.5795557,5100000,0.9797958731651306
1775204853.0251405,5200000,1.5
1775205101.815186,5300000,1.4282857179641724
1775205351.006527,5400000,1.5
1775205595.6462784,5500000,0.9797958731651306
1775205840.9019303,5600000,2.609597682952881
1775206083.3107896,5700000,0.30000001192092896
1775206334.92262,5800000,2.211334466934204
1775206572.7490056,5900000,1.5620499849319458
1775206809.4325435,6000000,2.8087165355682373
1775207051.6571574,6100000,0.5749595761299133
1775207317.6311784,6200000,2.5219039916992188
1775207608.7122886,6300000,3.525585412979126
1775207901.7223387,6400000,4.31740665435791
1775208153.832823,6500000,4.242640495300293
1775208380.253276,6600000,4.289522171020508
1775208606.027813,6700000,4.983974456787109
1775208833.354683,6800000,6.779892444610596
1775209057.6387975,6900000,3.4292855262756348
1775209281.161735,7000000,1.9723082780838013
1775209508.2861428,7100000,8.511756896972656
1775209733.6859715,7200000,7.634788990020752
1775209959.236857,7300000,8.681014060974121
1775210183.4008949,7400000,3.8935844898223877
