Wall time,Step,Value
1775189328.9028938,0,2.0
1775189496.915662,100000,0.30000001192092896
1775189757.2502103,200000,1.8181818723678589
1775190026.0776086,300000,1.0
1775190297.3768694,400000,0.800000011920929
1775190564.563114,500000,0.0
1775190836.0299199,600000,0.6363636255264282
1775191109.2989044,700000,1.100000023841858
1775191385.547477,800000,0.30000001192092896
1775191668.097413,900000,2.0
1775191952.0934455,1000000,0.20000000298023224
1775192236.187736,1100000,0.699999988079071
1775192519.445226,1200000,1.2000000476837158
1775192803.783948,1300000,1.0
1775193081.5520809,1400000,0.800000011920929
1775193350.6211169,1500000,0.5454545617103577
1775193645.446479,1600000,1.2000000476837158
1775193943.2715874,1700000,1.2999999523162842
1775194237.1952064,1800000,1.7999999523162842
1775194528.6604838,1900000,0.8999999761581421
1775194813.381019,2000000,0.0
1775195065.527707,2100000,0.10000000149011612
1775195325.457892,2200000,0.20000000298023224
1775195573.898487,2300000,0.4000000059604645
1775195836.3660018,2400000,0.5
1775196105.585808,2500000,1.7999999523162842
1775196414.7176204,2600000,0.6000000238418579
1775196723.3779771,2700000,1.0
1775197035.583317,2800000,1.0
1775197323.860335,2900000,0.8181818127632141
1775197589.0500846,3000000,0.30000001192092896
1775197878.5151846,3100000,1.2999999523162842
1775198173.1800554,3200000,1.5
1775198467.2274916,3300000,0.30000001192092896
1775198763.9002688,3400000,0.5
1775199059.1247616,3500000,2.9000000953674316
1775199361.8095164,3600000,1.5
1775199653.7810066,3700000,0.8999999761581421
1775199959.437833,3800000,0.8181818127632141
1775200250.358836,3900000,1.2000000476837158
1775200537.4675894,4000000,1.899999976158142
1775200814.778574,4100000,0.7272727489471436
1775201092.200893,4200000,1.5
1775201371.8430421,4300000,0.8999999761581421
1775201649.44858,4400000,1.0
1775201926.675442,4500000,1.100000023841858
1775202202.602631,4600000,0.800000011920929
1775202478.475556,4700000,2.5
1775202756.1136324,4800000,0.8999999761581421
1775203006.1633732,4900000,1.7999999523162842
1775203239.3979275,5000000,0.800000011920929
1775204569.5795557,5100000,0.800000011920929
1775204853.0251405,5200000,0.5
1775205101.815186,5300000,1.600000023841858
1775205351.006527,5400000,1.5
1775205595.6462784,5500000,3.200000047683716
1775205840.9019303,5600000,3.299999952316284
1775206083.3107896,5700000,1.899999976158142
1775206334.92262,5800000,2.0999999046325684
1775206572.7490056,5900000,2.4000000953674316
1775206809.4325435,6000000,2.3333332538604736
1775207051.6571574,6100000,0.1818181872367859
1775207317.6311784,6200000,3.200000047683716
