Wall time,Step,Value
1775189351.4674547,469,0.003948619589209557
1775189378.3666039,1094,0.014437554404139519
1775189406.6444082,1719,0.011226688511669636
1775189439.7313972,2344,0.00276187458075583
1775189476.9320781,2969,0.001267565181478858
1775189540.4999707,3594,0.003950045444071293
1775189591.3512673,4219,0.0028401012532413006
1775189644.2367988,4844,0.003975813277065754
1775189695.68693,5469,0.0040146904066205025
1775189737.8779085,6094,0.0006654817843809724
1775189809.0434086,6719,0.0007115085609257221
1775189859.497814,7344,0.0005513995420187712
1775189912.153734,7969,0.0004662959254346788
1775189957.6612842,8594,0.0002828346623573452
1775190007.4464886,9219,0.0010219872929155827
1775190077.1204221,9844,0.0019272739300504327
1775190128.2719185,10469,0.0025608171708881855
1775190181.8889577,11094,0.0006182474317029119
1775190228.3028586,11719,0.0022482993081212044
1775190279.6355288,12344,0.000549480551853776
1775190349.2417483,12969,0.0006562218768522143
1775190400.450488,13594,0.0004474450252018869
1775190449.732849,14219,0.0013515236787497997
1775190495.617703,14844,0.001975354505702853
1775190547.6456826,15469,0.00011725975491572171
1775190616.6052885,16094,0.0002073030627798289
1775190669.1722653,16719,0.0002974768285639584
1775190714.1893706,17344,0.0003217759949620813
1775190766.072844,17969,0.0016111007425934076
1775190818.5260868,18594,0.00023358699399977922
1775190888.8375154,19219,0.0003604423545766622
1775190941.9659708,19844,0.0005333388689905405
1775190986.5810444,20469,0.004517730791121721
1775191038.819114,21094,0.0004015460435766727
1775191092.2887022,21719,0.002423356520012021
1775191162.544041,22344,0.0006482636672444642
1775191212.742497,22969,0.00015656868345104158
1775191260.81382,23594,0.00029949881718494
1775191314.7512944,24219,0.0005849352455697954
1775191368.5513346,24844,0.00023475276248063892
1775191439.7317135,25469,0.00024110922822728753
1775191486.4473848,26094,0.0002699260658118874
1775191540.6336029,26719,0.00031891866819933057
1775191594.837654,27344,6.0508671595016494e-05
1775191649.744446,27969,0.00031603057868778706
1775191722.6705985,28594,0.00016122939996421337
1775191768.8442388,29219,0.00021798450325150043
1775191824.2943373,29844,0.0005366659606806934
1775191879.5916662,30469,0.0011679097078740597
1775191935.502851,31094,0.001038631540723145
1775192005.342813,31719,0.00023438675270881504
1775192053.8576446,32344,0.0008335050661116838
1775192109.1629107,32969,0.00016929194680415094
1775192164.032596,33594,0.0005775992758572102
1775192218.768411,34219,0.0005164016038179398
1775192284.641426,34844,0.002239009365439415
1775192337.5118308,35469,0.0001275763352168724
1775192392.389505,36094,0.00023545275325886905
1775192447.3705497,36719,7.610204193042591e-05
1775192501.9049065,37344,0.0001395761501044035
1775192566.7012677,37969,0.00014267285587266088
1775192621.079427,38594,0.00033978483406826854
1775192676.0673637,39219,0.0001657358225202188
1775192730.9473245,39844,0.0004207885358482599
1775192786.3536198,40469,0.0013905925443395972
1775192851.5275493,41094,0.0009672301239334047
1775192905.6484077,41719,0.0006434348179027438
1775192959.9167273,42344,0.0006274395273067057
