Wall time,Step,Value
1775189510.6259203,469,0.007589892018586397
1775189551.6952689,1094,0.011845991015434265
1775189595.3055446,1719,0.015569044277071953
1775189642.0198207,2344,0.011292248032987118
1775189690.1362455,2969,0.029480908066034317
1775189752.1387086,3594,0.029004540294408798
1775189797.2503812,4219,0.01826530322432518
1775189841.966163,4844,0.01153784804046154
1775189889.1256747,5469,0.004470910876989365
1775189936.6805656,6094,0.02555411122739315
1775190009.9730642,6719,0.02658686228096485
1775190049.2479658,7344,0.010174714028835297
1775190094.4608116,7969,0.013320257887244225
1775190140.8931134,8594,0.007932865060865879
1775190189.6285102,9219,0.008198192343115807
1775190268.1339016,9844,0.018458643928170204
1775190304.9633079,10469,0.01849278062582016
1775190351.4393656,11094,0.008846745826303959
1775190398.256395,11719,0.0244021974503994
1775190444.8727195,12344,0.0150125902146101
1775190516.378762,12969,0.016055021435022354
1775190557.093338,13594,0.0242006815969944
1775190601.5709054,14219,0.020836515352129936
1775190648.8080385,14844,0.03465121239423752
1775190696.946653,15469,0.015802234411239624
1775190769.2375555,16094,0.02379218488931656
1775190817.4082313,16719,0.01944435015320778
1775190855.3969917,17344,0.023820186033844948
1775190904.0312057,17969,0.010488774627447128
1775190952.6295671,18594,0.02534303069114685
1775191023.001089,19219,0.025425584986805916
1775191070.8779988,19844,0.008697154000401497
1775191110.0031013,20469,0.014860404655337334
1775191158.8031104,21094,0.0184413380920887
1775191208.057373,21719,0.012357570230960846
1775191281.3799021,22344,0.005182237830013037
1775191329.7711403,22969,0.007700044196099043
1775191374.6556382,23594,0.01134160440415144
1775191418.8198915,24219,0.01389399915933609
1775191468.2716894,24844,0.013078099116683006
1775191543.0242314,25469,0.005869763437658548
1775191592.6330757,26094,0.012251106090843678
1775191642.6956794,26719,0.013463655486702919
1775191682.5475388,27344,0.010524604469537735
1775191732.8234746,27969,0.018970420584082603
1775191807.1991498,28594,0.017465844750404358
1775191857.7519016,29219,0.01115152146667242
1775191908.69593,29844,0.009207405149936676
1775191950.9809213,30469,0.006604814901947975
1775192001.5358617,31094,0.018426816910505295
1775192078.5309641,31719,0.01569368690252304
1775192129.4727855,32344,0.0208449624478817
1775192180.9603074,32969,0.0182222630828619
1775192226.922917,33594,0.01463441550731659
1775192273.9549015,34219,0.010369502007961273
1775192349.4077497,34844,0.020699141547083855
1775192400.752669,35469,0.01994948834180832
1775192451.7872746,36094,0.021050842478871346
1775192502.2745783,36719,0.008349459618330002
1775192543.7460775,37344,0.010390132665634155
1775192619.1334693,37969,0.009112333878874779
1775192670.1701305,38594,0.008073175325989723
1775192722.0117824,39219,0.013440359383821487
1775192773.298304,39844,0.019012516364455223
1775192814.5867755,40469,0.016496863216161728
1775192892.4075522,41094,0.014732199721038342
1775192942.5086846,41719,0.017464498057961464
1775192992.8829908,42344,0.018818363547325134
1775193041.5472438,42969,0.013500353321433067
1775193082.267628,43594,0.0055623482912778854
1775193157.221446,44219,0.008385907858610153
1775193204.6201267,44844,0.021252132952213287
1775193251.9319055,45469,0.014602628536522388
1775193300.4524171,46094,0.008034422062337399
1775193345.583498,46719,0.02136111631989479
1775193425.4137936,47344,0.00566903268918395
1775193478.1544237,47969,0.01612900011241436
1775193531.3071163,48594,0.008281579241156578
1775193584.5153332,49219,0.02046976238489151
1775193634.342197,49844,0.023766882717609406
1775193714.2175376,50469,0.011918200179934502
1775193767.1345646,51094,0.01493876799941063
1775193820.2625957,51719,0.008234601467847824
1775193873.077113,52344,0.016177820041775703
1775193926.046467,52969,0.013243826106190681
1775194000.9214878,53594,0.01336478441953659
1775194053.5165694,54219,0.011560516431927681
1775194105.9120505,54844,0.0064689419232308865
1775194158.7204723,55469,0.008499173447489738
1775194211.5275154,56094,0.009046916849911213
1775194284.174554,56719,0.011465229094028473
1775194336.5025837,57344,0.005241417326033115
1775194388.702147,57969,0.016377894207835197
1775194441.065647,58594,0.010931928642094135
1775194493.559499,59219,0.014920239336788654
1775194563.5531323,59844,0.010658218525350094
1775194616.0476553,60469,0.009954432025551796
1775194668.4526656,61094,0.010908391326665878
1775194721.1391518,61719,0.01820915937423706
1775194769.2362394,62344,0.011997834779322147
1775194834.4800508,62969,0.008161616511642933
1775194877.4375565,63594,0.010449985973536968
1775194924.506597,64219,0.017386941239237785
1775194971.7244585,64844,0.016183005645871162
1775195015.5505688,65469,0.00504661537706852
1775195077.4107468,66094,0.01851290836930275
1775195122.874934,66719,0.0128614017739892
1775195165.0936406,67344,0.014340580441057682
1775195209.8543732,67969,0.011971083469688892
1775195257.2152116,68594,0.01896600052714348
1775195319.255751,69219,0.012353520840406418
1775195362.176217,69844,0.008284131996333599
1775195404.3229947,70469,0.013423625379800797
1775195449.549233,71094,0.01477737445384264
1775195491.917525,71719,0.013195214793086052
1775195557.7505236,72344,0.009393686428666115
1775195597.359494,72969,0.008206391707062721
1775195639.9878836,73594,0.014970196411013603
1775195684.2162662,74219,0.011123882606625557
1775195730.5691316,74844,0.010929957032203674
1775195798.2973166,75469,0.012220264412462711
1775195835.8981712,76094,0.008612938225269318
1775195879.9133067,76719,0.02245277538895607
1775195926.3872333,77344,0.011549348942935467
1775195972.5799136,77969,0.012835646979510784
1775196042.2305534,78594,0.011916372925043106
1775196088.4279566,79219,0.01992848329246044
1775196134.1020877,79844,0.013020314276218414
1775196188.5936384,80469,0.01589978300035
1775196243.9708116,81094,0.016366450116038322
1775196324.231871,81719,0.014817479997873306
1775196378.7826738,82344,0.01267547719180584
1775196422.332598,82969,0.019457027316093445
1775196477.508353,83594,0.010287422686815262
1775196531.481827,84219,0.017585838213562965
1775196613.6677232,84844,0.009605735540390015
1775196668.2408512,85469,0.012579045258462429
1775196715.8944588,86094,0.015274344943463802
1775196767.735683,86719,0.01609797403216362
1775196823.628955,87344,0.013686633668839931
1775196905.6243591,87969,0.021471057087183
1775196960.422591,88594,0.018440423533320427
1775197015.7880838,89219,0.008031520061194897
1775197059.5652964,89844,0.010139340534806252
1775197112.4164588,90469,0.02803850919008255
1775197183.6087542,91094,0.01198464073240757
1775197231.0025222,91719,0.018038541078567505
1775197281.6907372,92344,0.020431216806173325
1775197327.5155375,92969,0.014028677716851234
1775197374.162838,93594,0.011780788190662861
1775197442.5234022,94219,0.01659695990383625
1775197488.397122,94844,0.009212793782353401
1775197534.8527913,95469,0.012751791626214981
1775197578.449613,96094,0.013812649995088577
1775197620.1202278,96719,0.013408978469669819
1775197692.755662,97344,0.009147183038294315
1775197745.6051328,97969,0.01371992938220501
1775197798.0597584,98594,0.015012173913419247
1775197850.3256137,99219,0.012465860694646835
1775197892.482183,99844,0.011775393038988113
1775197970.7109616,100469,0.015917545184493065
1775198022.4022808,101094,0.01127974409610033
1775198074.4093494,101719,0.018000910058617592
1775198126.7302144,102344,0.014669598080217838
1775198169.9745865,102969,0.014968179166316986
1775198247.3704925,103594,0.010360386222600937
1775198299.5138154,104219,0.01315591111779213
1775198351.7822413,104844,0.017239689826965332
1775198403.8060303,105469,0.016787193715572357
1775198454.5793107,106094,0.010567176155745983
1775198526.8574305,106719,0.011316416785120964
1775198578.834191,107344,0.013694686815142632
1775198631.2840621,107969,0.01688934862613678
1775198683.7063754,108594,0.009016316384077072
1775198736.0983021,109219,0.008582541719079018
1775198808.2543063,109844,0.008747206069529057
1775198860.388107,110469,0.022909555584192276
1775198912.183891,111094,0.014280829578638077
1775198964.308743,111719,0.018866300582885742
1775199016.2681828,112344,0.016139071434736252
1775199079.8184369,112969,0.02236340008676052
1775199132.9181967,113594,0.01671486906707287
1775199186.8059907,114219,0.022156737744808197
1775199240.4749687,114844,0.01587170735001564
1775199294.0959678,115469,0.013234333135187626
1775199362.3405406,116094,0.026853006333112717
1775199414.059275,116719,0.015154999680817127
1775199467.7757769,117344,0.01167058851569891
1775199518.7456133,117969,0.016778429970145226
1775199566.62609,118594,0.012888745404779911
1775199643.1733062,119219,0.013404962606728077
1775199692.6829774,119844,0.011740099638700485
1775199746.6595109,120469,0.014430467039346695
1775199799.9180112,121094,0.010881097987294197
1775199853.0951283,121719,0.015117730014026165
1775199931.6141098,122344,0.015229322016239166
1775199975.5669243,122969,0.020546063780784607
1775200028.6905088,123594,0.017843641340732574
1775200078.2175565,124219,0.019749807193875313
1775200129.1622221,124844,0.0161700788885355
1775200208.9995625,125469,0.022178947925567627
1775200249.9870772,126094,0.025165721774101257
1775200300.644413,126719,0.017795821651816368
1775200349.6149826,127344,0.016055088490247726
1775200401.7220585,127969,0.015671640634536743
1775200482.1791058,128594,0.012191694229841232
1775200527.6330407,129219,0.020269067957997322
1775200574.7316122,129844,0.013460398651659489
1775200623.980499,130469,0.012328900396823883
1775200672.739748,131094,0.01786211133003235
1775200744.1685677,131719,0.014833642169833183
1775200790.9337828,132344,0.03673803061246872
1775200833.5112052,132969,0.012271055951714516
1775200879.574366,133594,0.012581096962094307
1775200928.1769145,134219,0.014535362832248211
1775201002.0940995,134844,0.012754824943840504
1775201049.2200134,135469,0.020652618259191513
1775201090.7349188,136094,0.016237318515777588
1775201139.926919,136719,0.022114690393209457
1775201190.473365,137344,0.018525533378124237
1775201264.07641,137969,0.011622515507042408
1775201312.2502549,138594,0.012497158721089363
1775201358.5260363,139219,0.012799197807908058
1775201401.555267,139844,0.01691398024559021
1775201450.0545404,140469,0.02101118490099907
1775201526.664439,141094,0.019692059606313705
1775201575.6917703,141719,0.015289532952010632
1775201625.3974836,142344,0.017623426392674446
1775201665.3885372,142969,0.0125904381275177
1775201712.059686,143594,0.012350251898169518
1775201783.8065717,144219,0.01514638401567936
1775201831.3092961,144844,0.008577749133110046
1775201881.1205766,145469,0.014870853163301945
1775201923.548182,146094,0.010384960100054741
1775201973.1286957,146719,0.02040879800915718
1775202048.4514472,147344,0.01649629697203636
1775202096.2780242,147969,0.016034308820962906
1775202143.2306135,148594,0.02027149498462677
1775202189.1374264,149219,0.011818865314126015
1775202233.051264,149844,0.014668859541416168
1775202306.560718,150469,0.022439029067754745
1775202353.350048,151094,0.01735278218984604
1775202401.724692,151719,0.01414805743843317
1775202447.7782652,152344,0.011800777167081833
1775202487.0988376,152969,0.020238475874066353
1775202558.7784967,153594,0.016568157821893692
1775202605.1002684,154219,0.017546817660331726
1775202654.4278643,154844,0.015610449016094208
1775202704.719263,155469,0.011977314949035645
1775202749.9357302,156094,0.02522771805524826
1775202823.3974574,156719,0.018957486376166344
1775202866.4660506,157344,0.01679600030183792
1775202910.0039725,157969,0.0170331671833992
1775202952.1378896,158594,0.01982402801513672
1775202991.9374928,159219,0.012962106615304947
1775203053.200572,159844,0.013880249112844467
1775203093.0161572,160469,0.014935515820980072
1775203133.6561906,161094,0.017863189801573753
1775203174.010193,161719,0.020522739738225937
1775203215.6982281,162344,0.015612173825502396
1775203276.298854,162969,0.020504653453826904
1775203318.0212746,163594,0.015573294833302498
1775203361.263643,164219,0.01905904710292816
1775204500.8358626,164844,0.011520599946379662
1775204539.9759433,165469,0.015497136861085892
1775204602.144164,166094,0.014230392873287201
1775204649.8770049,166719,0.01862724870443344
1775204703.766765,167344,0.028552988544106483
1775204749.4282336,167969,0.018630975857377052
1775204796.7844684,168594,0.022480960935354233
1775204863.776132,169219,0.018091799691319466
1775204907.2284853,169844,0.022837914526462555
1775204949.9527986,170469,0.024463403970003128
1775204992.7322059,171094,0.015828115865588188
1775205035.4587226,171719,0.01678396761417389
1775205101.7169409,172344,0.015836484730243683
1775205146.171768,172969,0.018102053552865982
1775205189.3917363,173594,0.018617544323205948
1775205232.0748067,174219,0.02046911232173443
1775205275.0684595,174844,0.013733383268117905
1775205337.9002693,175469,0.015178544446825981
1775205375.9030445,176094,0.022402456030249596
1775205418.8758662,176719,0.020138463005423546
1775205460.7740073,177344,0.016855739057064056
1775205503.1804314,177969,0.021577879786491394
1775205568.019619,178594,0.017650630325078964
1775205605.0999193,179219,0.01593022234737873
1775205647.2641857,179844,0.015783295035362244
1775205690.1051874,180469,0.015692515298724174
1775205732.5680106,181094,0.02235710248351097
