Wall time,Step,Value
1775137154.9513757,0,0.0
1775137486.1582308,100000,0.0
1775137847.0316038,200000,0.5
1775138211.4116113,300000,0.0
1775138591.9262757,400000,0.0
1775138982.6951087,500000,0.4000000059604645
1775139371.830447,600000,0.0
1775139769.61825,700000,0.0
1775140179.2593646,800000,0.0
1775140583.4154513,900000,0.0
1775141007.9199953,1000000,0.0
1775141510.3301883,1100000,6.0
1775141922.1961265,1200000,0.0
1775142359.3736844,1300000,0.0
1775142820.2852008,1400000,1.0440306663513184
1775143256.805502,1500000,0.0
1775143699.0647945,1600000,0.30000001192092896
1775144163.7921064,1700000,1.9209372997283936
1775144681.9226186,1800000,5.139066219329834
1775145187.7138767,1900000,3.170173406600952
1775145680.56819,2000000,5.230678558349609
1775146244.5103989,2100000,3.047828197479248
1775146795.1138012,2200000,2.9325757026672363
1775147367.9000373,2300000,5.262128829956055
1775147897.4897406,2400000,6.135959625244141
1775148442.8876705,2500000,3.7429933547973633
1775148939.0068583,2600000,1.8330302238464355
1775149471.6516275,2700000,5.4772257804870605
1775149991.6134243,2800000,5.660388469696045
1775150525.5372825,2900000,1.4177446365356445
1775151085.716161,3000000,8.388086318969727
1775151625.7591374,3100000,8.532291412353516
1775152189.3875022,3200000,9.267377853393555
1775152714.2936494,3300000,6.368673324584961
1775153295.4587507,3400000,2.598076105117798
1775153869.0566814,3500000,6.080478668212891
1775154415.8177423,3600000,9.113608360290527
1775154964.87099,3700000,5.810335636138916
1775155494.5300157,3800000,4.109744548797607
1775156047.6698709,3900000,3.287856340408325
1775156516.8967566,4000000,10.5185546875
1775156837.044973,4100000,3.7490739822387695
1775157156.3994036,4200000,7.470609188079834
1775157448.3139613,4300000,9.137286186218262
1775157758.632426,4400000,10.239140510559082
1775158071.7428803,4500000,4.109744548797607
1775158383.786002,4600000,7.020683765411377
1775158711.7689788,4700000,5.253570079803467
1775158976.948703,4800000,2.280350923538208
1775159282.4908288,4900000,6.913754463195801
1775159586.496549,5000000,8.991662979125977
1775159878.405672,5100000,5.963220596313477
1775160156.3019114,5200000,4.578209400177002
1775160476.7732549,5300000,7.707788467407227
1775160745.964894,5400000,3.753664970397949
1775161043.9492013,5500000,5.344155788421631
1775161307.7611659,5600000,1.2489995956420898
1775161566.4181309,5700000,0.0
1775161818.7875595,5800000,0.4000000059604645
1775162062.4885254,5900000,1.2489995956420898
1775162324.0222452,6000000,0.7810249924659729
1775162589.2584724,6100000,0.5
1775162853.756816,6200000,2.0712316036224365
1775163116.0462554,6300000,0.4000000059604645
1775163379.9238257,6400000,6.876772403717041
1775163536.9391375,6500000,0.6633249521255493
1775163679.434246,6600000,7.874642848968506
1775163821.750833,6700000,0.4898979365825653
1775163958.6824162,6800000,1.6248077154159546
1775164088.0302212,6900000,0.0
1775164243.4378557,7000000,0.943398118019104
1775164384.9772434,7100000,0.30000001192092896
1775164518.2353828,7200000,0.6000000238418579
1775164664.1287885,7300000,9.779570579528809
1775164794.0788858,7400000,0.8717797994613647
1775164947.6152053,7500000,0.4898979365825653
1775165086.359042,7600000,0.4000000059604645
1775165223.4118972,7700000,0.5
1775165351.9658222,7800000,0.5385164618492126
1775165493.9983404,7900000,7.9806013107299805
1775165629.3094594,8000000,0.4898979365825653
1775165771.74619,8100000,0.0
1775165911.7298434,8200000,0.7483314871788025
1775166050.3347569,8300000,0.4582575559616089
1775166182.4723778,8400000,0.0
1775166327.8542936,8500000,0.4898979365825653
1775166464.9666626,8600000,0.7810249924659729
1775166597.5503783,8700000,0.0
1775166736.3467057,8800000,1.0440306663513184
1775166883.7378623,8900000,6.216108322143555
1775167017.362291,9000000,0.4898979365825653
1775167166.3434987,9100000,9.623409271240234
1775167304.48902,9200000,0.4898979365825653
1775167463.6071455,9300000,8.024961471557617
1775167606.8085546,9400000,0.7810249924659729
1775167744.664923,9500000,0.4898979365825653
1775167880.1075494,9600000,0.30000001192092896
1775168018.9635694,9700000,4.867237567901611
1775168148.4534001,9800000,0.4898979365825653
1775168278.85031,9900000,0.0
1775168411.0850484,10000000,0.4000000059604645
1775168541.8666003,10100000,0.0
1775168680.1157951,10200000,9.370698928833008
1775168813.8979702,10300000,0.0
1775168945.92027,10400000,0.0
1775169081.1629744,10500000,0.4582575559616089
1775169212.6146407,10600000,0.0
1775169348.5892074,10700000,0.4000000059604645
1775169482.8750837,10800000,0.4898979365825653
1775169614.4108164,10900000,0.0
1775169762.8244035,11000000,0.0
1775169905.377145,11100000,0.0
1775170041.6110177,11200000,0.0
1775170177.433429,11300000,0.4000000059604645
1775170323.4258027,11400000,0.4000000059604645
1775170458.5580516,11500000,0.5
