Wall time,Step,Value
1774968621.689554,0,0.0
1774968737.9687076,100000,0.0
1774968860.8542066,200000,0.0
1774968991.0464919,300000,0.4898979365825653
1774969137.347344,400000,0.0
1774969272.9969473,500000,0.0
1774969416.4764907,600000,0.0
1774969573.4700963,700000,0.0
1774969724.1844828,800000,0.0
1774969877.5236416,900000,0.30000001192092896
1774970025.4180982,1000000,0.4898979365825653
1774970196.9847486,1100000,0.4582575559616089
1774970346.1285172,1200000,0.0
1774970494.081085,1300000,0.0
1774970655.521119,1400000,0.0
1774970815.2856402,1500000,0.0
1774970972.2103705,1600000,0.0
1774971145.828657,1700000,0.0
1774971300.3223138,1800000,0.0
1774971454.2854607,1900000,0.0
1774971619.8103604,2000000,0.0
1774971804.2015295,2100000,0.0
1774971990.929011,2200000,1.0
1774972173.757281,2300000,0.0
1774972357.4309158,2400000,0.0
1774972542.571204,2500000,0.800000011920929
1774972727.0127356,2600000,0.0
1774972911.1953416,2700000,0.0
1774973095.1725304,2800000,0.0
1774973279.431225,2900000,0.4582575559616089
1774973463.7227082,3000000,0.0
1774973647.0780628,3100000,0.4582575559616089
1774973833.372305,3200000,0.30000001192092896
1774974021.2857206,3300000,1.7000000476837158
1774974207.8900678,3400000,1.5
1774974393.260153,3500000,0.4582575559616089
1774974581.3469725,3600000,1.2000000476837158
1774974766.280284,3700000,0.4582575559616089
1774974954.2337768,3800000,1.1135529279708862
1774975131.6460726,3900000,0.8306623697280884
1774975287.678247,4000000,0.4000000059604645
1774975450.0897653,4100000,1.3747726678848267
1774975645.2408834,4200000,2.5612497329711914
1774975838.410237,4300000,4.556314468383789
1774976027.2027397,4400000,0.8306623697280884
1774976221.2651286,4500000,3.666060447692871
1774976418.3388703,4600000,1.4177446365356445
1774976620.1286776,4700000,1.7776389122009277
1774976816.9738407,4800000,3.5552778244018555
1774977009.3797565,4900000,3.001666307449341
1774977207.107715,5000000,5.957348346710205
1774977409.3033392,5100000,3.638681173324585
1774977607.7769587,5200000,5.919459342956543
1774977812.4945753,5300000,4.176122665405273
1774978011.2575262,5400000,7.318470001220703
1774978209.118186,5500000,6.84762716293335
1774978421.1834056,5600000,5.0596442222595215
1774978616.8269594,5700000,6.01747465133667
1774978814.4405556,5800000,3.3600594997406006
1774979019.155569,5900000,3.773592472076416
1774979215.6463544,6000000,7.579577922821045
1774979424.0695024,6100000,6.135959625244141
1774979635.112812,6200000,4.78434944152832
1774979838.1760018,6300000,5.99082612991333
1774980035.1966891,6400000,4.199999809265137
1774980245.4308543,6500000,2.6248810291290283
1774980450.5194924,6600000,2.9342801570892334
1774980654.3046665,6700000,6.095900058746338
1774980855.277659,6800000,3.9306488037109375
